,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
53,TSLA250620C00300000,2023-12-15 20:18:10+00:00,300.0,50.05,50.3,51.15,0.75,1.5212982,32,5265,0.5380295220947267,False,REGULAR,USD
54,TSLA250620C00310000,2023-12-15 20:54:26+00:00,310.0,47.8,47.15,48.0,1.5299988,3.3066757,8,968,0.5344895184326173,False,REGULAR,USD
55,TSLA250620C00320000,2023-12-15 18:46:06+00:00,320.0,44.12,44.25,45.05,0.7199974,1.6589801,4,1324,0.5314683084106445,False,REGULAR,USD
56,TSLA250620C00330000,2023-12-15 19:14:01+00:00,330.0,42.07,41.5,42.3,2.5999985,6.5872774,5,1587,0.5286302020263673,False,REGULAR,USD
57,TSLA250620C00340000,2023-12-15 20:51:53+00:00,340.0,39.5,39.0,39.75,1.25,3.2679741,10,1440,0.526448217010498,False,REGULAR,USD
58,TSLA250620C00350000,2023-12-15 18:49:05+00:00,350.0,36.25,36.6,37.35,0.58000183,1.6260214,12,4379,0.5241594215393066,False,REGULAR,USD
59,TSLA250620C00360000,2023-12-15 17:29:56+00:00,360.0,34.8,34.35,35.1,1.329998,3.9737015,3,1479,0.5220384710693358,False,REGULAR,USD
60,TSLA250620C00370000,2023-12-14 19:45:19+00:00,370.0,31.1,32.3,33.0,0.0,0.0,38,1185,0.5203295037841795,False,REGULAR,USD
61,TSLA250620C00380000,2023-12-15 20:59:24+00:00,380.0,30.8,30.35,31.05,0.75,2.4958403,44,1333,0.5187120883178712,False,REGULAR,USD
62,TSLA250620C00390000,2023-12-15 20:42:37+00:00,390.0,29.0,28.55,29.2,1.2999992,4.6931376,30,3237,0.5172167419433593,False,REGULAR,USD
63,TSLA250620C00400000,2023-12-15 17:02:03+00:00,400.0,27.15,26.85,27.5,0.7799988,2.957902,27,2410,0.5159197578430177,False,REGULAR,USD
64,TSLA250620C00410000,2023-12-14 20:21:44+00:00,410.0,25.02,25.25,25.9,0.0,0.0,38,1171,0.5146380323791504,False,REGULAR,USD
65,TSLA250620C00420000,2023-12-15 20:58:23+00:00,420.0,24.25,23.8,24.45,1.9500008,8.744398,150,4020,0.5138903591918945,False,REGULAR,USD
66,TSLA250620C00425000,2023-12-15 14:30:00+00:00,425.0,22.74,23.1,23.75,0.7399998,3.3636353,1,139,0.5134631173706053,False,REGULAR,USD
67,TSLA250620C00430000,2023-12-15 20:58:15+00:00,430.0,22.9,22.45,23.05,0.8999996,4.0909076,30,314,0.5130663928222656,False,REGULAR,USD
68,TSLA250620C00440000,2023-12-15 20:13:03+00:00,440.0,21.57,21.15,21.75,1.0200005,4.963506,12,217,0.512196650543213,False,REGULAR,USD
69,TSLA250620C00450000,2023-12-15 19:45:02+00:00,450.0,20.0,19.95,20.55,0.6100006,3.1459548,22,2182,0.511571046447754,False,REGULAR,USD
70,TSLA250620C00460000,2023-12-13 20:52:03+00:00,460.0,15.19,19.0,19.35,0.0,0.0,52,461,0.5115100119018555,False,REGULAR,USD
71,TSLA250620C00470000,2023-12-14 20:46:15+00:00,470.0,17.29,17.95,18.3,0.0,0.0,1,270,0.5110522528076171,False,REGULAR,USD
72,TSLA250620C00475000,2023-12-14 20:46:15+00:00,475.0,16.8,17.55,17.8,0.0,0.0,1,324,0.5113574255371094,False,REGULAR,USD
73,TSLA250620C00480000,2023-12-14 14:37:24+00:00,480.0,17.1,17.0,17.35,2.4500008,16.723555,2,593,0.5110064768981935,False,REGULAR,USD
74,TSLA250620C00490000,2023-12-15 19:06:56+00:00,490.0,16.0,16.1,16.4,1.9499998,13.879003,103,253,0.5106555282592774,False,REGULAR,USD
75,TSLA250620C00500000,2023-12-15 17:27:11+00:00,500.0,15.45,15.25,15.55,0.6999998,4.7457614,14,2015,0.5105334591674805,False,REGULAR,USD
76,TSLA250620C00510000,2023-12-15 17:27:01+00:00,510.0,14.65,14.45,14.75,0.96000004,7.0124187,3,247,0.5104266487121583,False,REGULAR,USD
77,TSLA250620C00520000,2023-12-15 17:20:17+00:00,520.0,13.9,13.7,14.05,2.0,16.806723,1,171,0.5106555282592774,False,REGULAR,USD
78,TSLA250620C00530000,2023-12-14 19:45:57+00:00,530.0,12.55,13.05,13.35,0.0,0.0,7,203,0.5109912182617188,False,REGULAR,USD
79,TSLA250620C00540000,2023-12-14 15:51:57+00:00,540.0,11.3,12.4,12.65,0.0,0.0,7,509,0.510869149169922,False,REGULAR,USD
80,TSLA250620C00550000,2023-12-14 20:41:35+00:00,550.0,11.85,11.8,12.05,0.45000076,3.9473753,3,1196,0.5112048391723633,False,REGULAR,USD
81,TSLA250620C00560000,2023-12-15 17:59:35+00:00,560.0,11.2,11.2,11.5,0.19999981,1.8181801,9,2602,0.5114184600830078,False,REGULAR,USD
