,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
45,TSLA240112C00370000,2023-12-15 14:33:50+00:00,370.0,0.16,0.17,0.23,-0.07000001,-30.434784,2.0,240,0.6113320117187502,False,REGULAR,USD
46,TSLA240112C00375000,2023-12-15 15:02:44+00:00,375.0,0.17,0.15,0.2,0.0,0.0,147.0,29,0.6186561572265626,False,REGULAR,USD
47,TSLA240112C00380000,2023-12-15 20:52:27+00:00,380.0,0.14,0.13,0.15,-0.019999996,-12.499998,78.0,663,0.6191444335937502,False,REGULAR,USD
48,TSLA240112C00385000,2023-12-14 17:55:25+00:00,385.0,0.15,0.11,0.16,0.0,0.0,500.0,515,0.632816171875,False,REGULAR,USD
49,TSLA240112C00390000,2023-12-15 14:30:01+00:00,390.0,0.14,0.1,0.15,0.060000002,75.00001,1.0,26,0.6445348046875,False,REGULAR,USD
50,TSLA240112C00395000,2023-12-15 18:17:32+00:00,395.0,0.11,0.08,0.14,0.05,83.333336,20.0,123,0.65039412109375,False,REGULAR,USD
51,TSLA240112C00400000,2023-12-15 20:56:11+00:00,400.0,0.1,0.09,0.1,-0.009999998,-9.090907,21.0,292,0.6562534375000001,False,REGULAR,USD
52,TSLA240112C00405000,2023-12-07 14:30:05+00:00,405.0,0.05,0.06,0.11,0.0,0.0,1.0,1,0.6630893066406252,False,REGULAR,USD
53,TSLA240112C00435000,2023-12-14 17:37:37+00:00,435.0,0.07,0.02,0.07,0.0,0.0,1.0,2,0.70312796875,False,REGULAR,USD
54,TSLA240112C00440000,2023-12-15 19:48:20+00:00,440.0,0.04,0.03,0.07,0.0,0.0,2.0,84,0.7246121289062499,False,REGULAR,USD
